ID	Len	Group	GroupCount	Class	ClassCount	Fold	FoldCount
c.1.8.3_d2nt0a2	354	c.1.8.3	16	c	1785	c.1	209
c.1.8.3_d2v3ga_	273	c.1.8.3	16	c	1785	c.1	209
c.1.8.3_d3hn3a3	304	c.1.8.3	16	c	1785	c.1	209
c.1.8.3_d3n9ka_	394	c.1.8.3	16	c	1785	c.1	209
c.1.8.3_d7a3ha_	300	c.1.8.3	16	c	1785	c.1	209
c.1.8.5_d1eoka_	282	c.1.8.5	4	c	1785	c.1	209
c.1.8.5_d1itxa1	348	c.1.8.5	4	c	1785	c.1	209
c.1.8.5_d1nara_	289	c.1.8.5	4	c	1785	c.1	209
c.1.8.5_d2ebna_	285	c.1.8.5	4	c	1785	c.1	209
c.1.8.6_d1jaka1	356	c.1.8.6	2	c	1785	c.1	209
c.1.8.6_d1yhta1	344	c.1.8.6	2	c	1785	c.1	209
c.1.8.7_d1x38a1	388	c.1.8.7	1	c	1785	c.1	209
c.1.8.8_d1sfsa_	213	c.1.8.8	2	c	1785	c.1	209
c.1.8.8_d2j8fa2	189	c.1.8.8	2	c	1785	c.1	209
c.1.8.9_d1fcqa_	321	c.1.8.9	1	c	1785	c.1	209
c.1.9.0_d3gg7a1	241	c.1.9.0	5	c	1785	c.1	209
c.1.9.0_d3iaca_	469	c.1.9.0	5	c	1785	c.1	209
c.1.9.0_d3ij6a1	302	c.1.9.0	5	c	1785	c.1	209
c.1.9.0_d4i6ka_	267	c.1.9.0	5	c	1785	c.1	209
c.1.9.0_d4qrna1	351	c.1.9.0	5	c	1785	c.1	209
c.1.9.10_d1yrra2	297	c.1.9.10	1	c	1785	c.1	209
c.1.9.11_d1m7ja3	358	c.1.9.11	1	c	1785	c.1	209
c.1.9.12_d1xwya1	260	c.1.9.12	1	c	1785	c.1	209
c.1.9.13_d1onwa2	284	c.1.9.13	1	c	1785	c.1	209
c.1.9.14_d2icsa2	267	c.1.9.14	1	c	1785	c.1	209
c.1.9.15_d2gwga1	342	c.1.9.15	1	c	1785	c.1	209
c.1.9.16_d2imra2	308	c.1.9.16	1	c	1785	c.1	209
c.1.9.17_d2p9ba2	324	c.1.9.17	2	c	1785	c.1	209
c.1.9.17_d2puza2	301	c.1.9.17	2	c	1785	c.1	209
c.1.9.1_d2a3la1	628	c.1.9.1	2	c	1785	c.1	209
c.1.9.1_d3iara1	359	c.1.9.1	2	c	1785	c.1	209
c.1.9.2_d4ubpc2	391	c.1.9.2	1	c	1785	c.1	209
c.1.9.3_d2ob3a_	330	c.1.9.3	1	c	1785	c.1	209
c.1.9.4_d2z26a_	344	c.1.9.4	1	c	1785	c.1	209
c.1.9.5_d1ra0a2	320	c.1.9.5	1	c	1785	c.1	209
c.1.9.6_d1gkpa2	335	c.1.9.6	1	c	1785	c.1	209
c.1.9.7_d1itua_	369	c.1.9.7	1	c	1785	c.1	209
c.1.9.8_d2qeea1	414	c.1.9.8	1	c	1785	c.1	209
c.1.9.9_d1p1ma2	281	c.1.9.9	2	c	1785	c.1	209
c.1.9.9_d2i9ua2	310	c.1.9.9	2	c	1785	c.1	209
c.10.1.1_d1io0a_	166	c.10.1.1	2	c	1785	c.10	16
c.10.1.1_d2q4gw_	460	c.10.1.1	2	c	1785	c.10	16
c.10.1.2_d2ca6a_	344	c.10.1.2	1	c	1785	c.10	16
c.10.1.3_d2astb2	284	c.10.1.3	1	c	1785	c.10	16
c.10.2.0_d3g39a_	167	c.10.2.0	2	c	1785	c.10	16
c.10.2.0_d4wp6a_	164	c.10.2.0	2	c	1785	c.10	16
c.10.2.1_d2omza2	381	c.10.2.1	1	c	1785	c.10	16
c.10.2.2_d1dcea3	124	c.10.2.2	1	c	1785	c.10	16
c.10.2.5_d1igra2	179	c.10.2.5	2	c	1785	c.10	16
c.10.2.5_d3p0ya1	171	c.10.2.5	2	c	1785	c.10	16
c.10.2.6_d1jl5a_	353	c.10.2.6	1	c	1785	c.10	16
c.10.2.7_d1ozna_	284	c.10.2.7	3	c	1785	c.10	16
c.10.2.7_d1xwdc1	242	c.10.2.7	3	c	1785	c.10	16
c.10.2.7_d2ifga3	156	c.10.2.7	3	c	1785	c.10	16
c.10.2.8_d1ogqa_	313	c.10.2.8	1	c	1785	c.10	16
c.10.3.1_d1ds9a_	198	c.10.3.1	1	c	1785	c.10	16
c.100.1.1_d3s4ya1	143	c.100.1.1	1	c	1785	c.100	1
c.101.1.1_d4h8ea_	235	c.101.1.1	1	c	1785	c.101	1
c.102.1.1_d1hf2a2	99	c.102.1.1	1	c	1785	c.102	1
c.103.1.1_d2cyja1	118	c.103.1.1	3	c	1785	c.103	3
c.103.1.1_d2fi9a1	118	c.103.1.1	3	c	1785	c.103	3
c.103.1.1_d2q4qa2	121	c.103.1.1	3	c	1785	c.103	3
c.104.1.1_d3rssa1	211	c.104.1.1	1	c	1785	c.104	1
c.105.1.1_d1o98a1	234	c.105.1.1	1	c	1785	c.105	1
c.106.1.0_d2phja_	248	c.106.1.0	1	c	1785	c.106	1
c.107.1.1_d1wpna_	187	c.107.1.1	1	c	1785	c.107	2
c.107.1.2_d1ir6a_	385	c.107.1.2	1	c	1785	c.107	2
c.108.1.0_d2w43a_	201	c.108.1.0	7	c	1785	c.108	39
c.108.1.0_d2x4da_	270	c.108.1.0	7	c	1785	c.108	39
c.108.1.0_d3e8ma_	164	c.108.1.0	7	c	1785	c.108	39
c.108.1.0_d3ed5a_	232	c.108.1.0	7	c	1785	c.108	39
c.108.1.0_d3k1za1	240	c.108.1.0	7	c	1785	c.108	39
c.108.1.0_d3umga_	247	c.108.1.0	7	c	1785	c.108	39
c.108.1.0_d4bnda1	251	c.108.1.0	7	c	1785	c.108	39
c.108.1.10_d1l6ra1	224	c.108.1.10	5	c	1785	c.108	39
c.108.1.10_d1s2oa1	244	c.108.1.10	5	c	1785	c.108	39
c.108.1.10_d2hf2a_	270	c.108.1.10	5	c	1785	c.108	39
c.108.1.10_d2rbka_	261	c.108.1.10	5	c	1785	c.108	39
c.108.1.10_d2zosa1	243	c.108.1.10	5	c	1785	c.108	39
c.108.1.11_d1rkua1	205	c.108.1.11	1	c	1785	c.108	39
c.108.1.12_d1rmwa_	211	c.108.1.12	1	c	1785	c.108	39
c.108.1.13_d1qyia1	378	c.108.1.13	1	c	1785	c.108	39
c.108.1.14_d3epra1	255	c.108.1.14	1	c	1785	c.108	39
c.108.1.15_d1u02a1	227	c.108.1.15	1	c	1785	c.108	39
c.108.1.16_d2ghta_	180	c.108.1.16	1	c	1785	c.108	39
c.108.1.17_d2wm8a1	161	c.108.1.17	1	c	1785	c.108	39
c.108.1.18_d1xpja_	124	c.108.1.18	1	c	1785	c.108	39
c.108.1.19_d2o2xa1	209	c.108.1.19	1	c	1785	c.108	39
c.108.1.1_d3u26a1	225	c.108.1.1	1	c	1785	c.108	39
c.108.1.20_d2feaa1	226	c.108.1.20	1	c	1785	c.108	39
c.108.1.21_d4fe3a1	286	c.108.1.21	1	c	1785	c.108	39
c.108.1.22_d1zs9a1	253	c.108.1.22	1	c	1785	c.108	39
c.108.1.23_d2bdea1	458	c.108.1.23	1	c	1785	c.108	39
c.108.1.24_d1y8aa1	308	c.108.1.24	1	c	1785	c.108	39
c.108.1.25_d2obba1	122	c.108.1.25	1	c	1785	c.108	39
c.108.1.2_d1cr6a1	222	c.108.1.2	2	c	1785	c.108	39
c.108.1.2_d2b0ca1	197	c.108.1.2	2	c	1785	c.108	39
c.108.1.3_d1swva_	257	c.108.1.3	2	c	1785	c.108	39
c.108.1.3_d2fi1a1	187	c.108.1.3	2	c	1785	c.108	39
c.108.1.4_d1j97a_	210	c.108.1.4	1	c	1785	c.108	39
c.108.1.6_d2ah5a1	210	c.108.1.6	2	c	1785	c.108	39
c.108.1.6_d2wf7a_	218	c.108.1.6	2	c	1785	c.108	39
c.108.1.7_d3ar4a3	169	c.108.1.7	1	c	1785	c.108	39
c.108.1.8_d4l57a_	192	c.108.1.8	1	c	1785	c.108	39
c.108.1.9_d1ltqa1	149	c.108.1.9	2	c	1785	c.108	39
c.108.1.9_d1yj5a1	195	c.108.1.9	2	c	1785	c.108	39
c.109.1.1_d2olra2	222	c.109.1.1	2	c	1785	c.109	2
c.109.1.1_d4gmua1	257	c.109.1.1	2	c	1785	c.109	2
c.110.1.1_d1jkea_	145	c.110.1.1	2	c	1785	c.110	3
c.110.1.1_d1tc5a1	185	c.110.1.1	2	c	1785	c.110	3
c.110.1.2_d2hl0a_	143	c.110.1.2	1	c	1785	c.110	3
c.111.1.1_d1jw9b_	247	c.111.1.1	1	c	1785	c.111	3
c.111.1.2_d1ngva_	529	c.111.1.2	2	c	1785	c.111	3
c.111.1.2_d3fn1a_	92	c.111.1.2	2	c	1785	c.111	3
c.112.1.1_d1iuqa1	365	c.112.1.1	1	c	1785	c.112	1
c.113.1.1_d1jr2a_	260	c.113.1.1	2	c	1785	c.113	2
c.113.1.1_d1wcwa1	252	c.113.1.1	2	c	1785	c.113	2
c.114.1.0_d2pd2a_	108	c.114.1.0	1	c	1785	c.114	6
c.114.1.1_d1jx7a1	116	c.114.1.1	3	c	1785	c.114	6
c.114.1.1_d2hy5a1	130	c.114.1.1	3	c	1785	c.114	6
c.114.1.1_d2hy5b1	132	c.114.1.1	3	c	1785	c.114	6
c.114.1.2_d1x9aa_	87	c.114.1.2	2	c	1785	c.114	6
c.114.1.2_d2hy5c1	101	c.114.1.2	2	c	1785	c.114	6
c.115.1.1_d1kjna_	152	c.115.1.1	1	c	1785	c.115	1
c.116.1.0_d3aiaa1	199	c.116.1.0	2	c	1785	c.116	9
c.116.1.0_d3o7ba_	216	c.116.1.0	2	c	1785	c.116	9
c.116.1.1_d1gz0a1	166	c.116.1.1	2	c	1785	c.116	9
c.116.1.1_d3n4ja1	160	c.116.1.1	2	c	1785	c.116	9
c.116.1.2_d1k3ra2	192	c.116.1.2	1	c	1785	c.116	9
c.116.1.3_d1ns5a_	153	c.116.1.3	1	c	1785	c.116	9
c.116.1.4_d4mcda_	246	c.116.1.4	1	c	1785	c.116	9
c.116.1.5_d1v6za2	162	c.116.1.5	1	c	1785	c.116	9
c.116.1.8_d2o3aa1	166	c.116.1.8	1	c	1785	c.116	9
c.117.1.1_d1m22a_	490	c.117.1.1	2	c	1785	c.117	2
c.117.1.1_d3ppma_	546	c.117.1.1	2	c	1785	c.117	2
c.118.1.0_d1x3la_	436	c.118.1.0	1	c	1785	c.118	1
c.119.1.0_d2dt8a_	280	c.119.1.0	2	c	1785	c.119	3
c.119.1.0_d3fdja_	276	c.119.1.0	2	c	1785	c.119	3
c.119.1.2_d1oi2a_	347	c.119.1.2	1	c	1785	c.119	3
c.12.1.1_d1vq8l1	150	c.12.1.1	3	c	1785	c.12	3
c.12.1.1_d1vq8o1	115	c.12.1.1	3	c	1785	c.12	3
c.12.1.1_d2j01p1	146	c.12.1.1	3	c	1785	c.12	3
c.120.1.0_d3orya1	227	c.120.1.0	1	c	1785	c.120	8
c.120.1.1_d1o4wa_	125	c.120.1.1	5	c	1785	c.120	8
c.120.1.1_d1v96a1	148	c.120.1.1	5	c	1785	c.120	8
c.120.1.1_d1w8ia_	155	c.120.1.1	5	c	1785	c.120	8
c.120.1.1_d2fe1a1	130	c.120.1.1	5	c	1785	c.120	8
c.120.1.1_d2h1ca1	138	c.120.1.1	5	c	1785	c.120	8
c.120.1.2_d1bgxt2	173	c.120.1.2	2	c	1785	c.120	8
c.120.1.2_d3h7ia1	177	c.120.1.2	2	c	1785	c.120	8
c.121.1.0_d3k7pa_	153	c.121.1.0	1	c	1785	c.121	1
c.122.1.0_d1wtja_	332	c.122.1.0	1	c	1785	c.122	1
c.123.1.1_d1q7ea1	416	c.123.1.1	2	c	1785	c.123	2
c.123.1.1_d2yima_	359	c.123.1.1	2	c	1785	c.123	2
c.124.1.0_d4eu9a1	229	c.124.1.0	2	c	1785	c.124	17
c.124.1.0_d4eu9a2	275	c.124.1.0	2	c	1785	c.124	17
c.124.1.1_d1ne7a_	281	c.124.1.1	2	c	1785	c.124	17
c.124.1.1_d1vl1a_	218	c.124.1.1	2	c	1785	c.124	17
c.124.1.2_d1poia_	317	c.124.1.2	4	c	1785	c.124	17
c.124.1.2_d1xr4a1	236	c.124.1.2	4	c	1785	c.124	17
c.124.1.2_d1xr4a2	269	c.124.1.2	4	c	1785	c.124	17
c.124.1.2_d3k6ma1	246	c.124.1.2	4	c	1785	c.124	17
c.124.1.3_d1poib_	260	c.124.1.3	2	c	1785	c.124	17
c.124.1.3_d3k6ma2	219	c.124.1.3	2	c	1785	c.124	17
c.124.1.4_d1o8ba1	125	c.124.1.4	1	c	1785	c.124	17
c.124.1.5_d1vb5a_	274	c.124.1.5	2	c	1785	c.124	17
c.124.1.5_g1w2w.1	403	c.124.1.5	2	c	1785	c.124	17
c.124.1.6_d1wkca_	175	c.124.1.6	1	c	1785	c.124	17
c.124.1.7_d2g40a1	175	c.124.1.7	1	c	1785	c.124	17
c.124.1.8_d2gnpa1	262	c.124.1.8	2	c	1785	c.124	17
c.124.1.8_d2o0ma1	247	c.124.1.8	2	c	1785	c.124	17
c.125.1.1_d1v7za_	257	c.125.1.1	1	c	1785	c.125	1
c.126.1.1_d1em8b_	110	c.126.1.1	1	c	1785	c.126	1
c.127.1.1_d1u6ka_	282	c.127.1.1	1	c	1785	c.127	1
c.128.1.1_d3sxua_	146	c.128.1.1	1	c	1785	c.128	1
c.129.1.1_d2q4oa_	183	c.129.1.1	1	c	1785	c.129	2
c.129.1.2_d2nx2a1	176	c.129.1.2	1	c	1785	c.129	2
c.13.1.0_d3b7na2	216	c.13.1.0	1	c	1785	c.13	5
c.13.1.1_d1r5la2	185	c.13.1.1	1	c	1785	c.13	5
c.13.2.1_d1h4xa_	111	c.13.2.1	2	c	1785	c.13	5
c.13.2.1_d1vc1a_	110	c.13.2.1	2	c	1785	c.13	5
c.13.2.2_d2ooka1	125	c.13.2.2	1	c	1785	c.13	5
c.130.1.1_d2x61a_	257	c.130.1.1	1	c	1785	c.130	1
c.131.1.0_d1wn2a_	118	c.131.1.0	1	c	1785	c.131	2
c.131.1.1_d2gaxa1	135	c.131.1.1	1	c	1785	c.131	2
c.132.1.0_d2q6ka1	163	c.132.1.0	1	c	1785	c.132	1
c.133.1.1_d1ogda_	131	c.133.1.1	2	c	1785	c.133	2
c.133.1.1_d2ob5a1	147	c.133.1.1	2	c	1785	c.133	2
c.134.1.1_d1q74a_	297	c.134.1.1	2	c	1785	c.134	2
c.134.1.1_d1uana_	227	c.134.1.1	2	c	1785	c.134	2
c.135.1.0_d3lnla1	366	c.135.1.0	2	c	1785	c.135	2
c.135.1.0_d3wsfa_	248	c.135.1.0	2	c	1785	c.135	2
c.136.1.1_d2fcja1	114	c.136.1.1	1	c	1785	c.136	1
c.138.1.1_d1vkma1	284	c.138.1.1	1	c	1785	c.138	1
c.14.1.0_d2f9ia1	314	c.14.1.0	7	c	1785	c.14	17
c.14.1.0_d2j5ga_	249	c.14.1.0	7	c	1785	c.14	17
c.14.1.0_d3h0ua1	276	c.14.1.0	7	c	1785	c.14	17
c.14.1.0_d3tdca1	324	c.14.1.0	7	c	1785	c.14	17
c.14.1.0_d3tdca2	409	c.14.1.0	7	c	1785	c.14	17
c.14.1.0_d4izba_	245	c.14.1.0	7	c	1785	c.14	17
c.14.1.0_d4q1ka1	235	c.14.1.0	7	c	1785	c.14	17
c.14.1.1_d3mt6a_	192	c.14.1.1	1	c	1785	c.14	17
c.14.1.2_d1fc6a4	295	c.14.1.2	3	c	1785	c.14	17
c.14.1.2_d1j7xa_	302	c.14.1.2	3	c	1785	c.14	17
c.14.1.2_d1k32a4	292	c.14.1.2	3	c	1785	c.14	17
c.14.1.3_d1sg4a1	249	c.14.1.3	3	c	1785	c.14	17
c.14.1.3_d2gtra_	258	c.14.1.3	3	c	1785	c.14	17
c.14.1.3_d4qiia_	300	c.14.1.3	3	c	1785	c.14	17
c.14.1.4_d1on3a1	253	c.14.1.4	3	c	1785	c.14	17
c.14.1.4_d1on3a2	264	c.14.1.4	3	c	1785	c.14	17
c.14.1.4_d3gf3a1	289	c.14.1.4	3	c	1785	c.14	17
c.140.1.0_d3ijwa1	264	c.140.1.0	1	c	1785	c.140	2
c.140.1.1_d1v8da_	193	c.140.1.1	1	c	1785	c.140	2
c.141.1.0_d3cwca1	380	c.141.1.0	1	c	1785	c.141	1
c.142.1.1_d3iam11	248	c.142.1.1	1	c	1785	c.142	1
c.143.1.0_d2ppva_	325	c.143.1.0	1	c	1785	c.143	2
c.143.1.1_d3c3da1	303	c.143.1.1	1	c	1785	c.143	2
c.144.1.1_d2bz1a_	174	c.144.1.1	1	c	1785	c.144	1
c.145.1.0_d4p3xa_	305	c.145.1.0	1	c	1785	c.145	1
c.146.1.0_d4xfma_	431	c.146.1.0	1	c	1785	c.146	1
c.147.1.1_d2g6ta1	305	c.147.1.1	1	c	1785	c.147	1
c.148.1.1_d1vr0a1	235	c.148.1.1	1	c	1785	c.148	1
c.149.1.1_d2d00a1	104	c.149.1.1	2	c	1785	c.149	2
c.149.1.1_d2i4ra1	76	c.149.1.1	2	c	1785	c.149	2
c.15.1.0_d2ebua1	105	c.15.1.0	1	c	1785	c.15	7
c.15.1.2_d3pc7a_	81	c.15.1.2	1	c	1785	c.15	7
c.15.1.3_d1t15a1	109	c.15.1.3	2	c	1785	c.15	7
c.15.1.3_d1t15a2	102	c.15.1.3	2	c	1785	c.15	7
c.15.1.4_d1kzyc1	153	c.15.1.4	2	c	1785	c.15	7
c.15.1.4_d1kzyc2	106	c.15.1.4	2	c	1785	c.15	7
c.15.1.5_d1wf6a1	119	c.15.1.5	1	c	1785	c.15	7
c.150.1.1_d2g5gx1	255	c.150.1.1	1	c	1785	c.150	3
c.150.1.2_d2ebfx2	219	c.150.1.2	1	c	1785	c.150	3
c.150.1.3_d2qgma1	413	c.150.1.3	1	c	1785	c.150	3
c.151.1.1_d2w6ka1	139	c.151.1.1	2	c	1785	c.151	2
c.151.1.1_d3eeqa1	121	c.151.1.1	2	c	1785	c.151	2
c.152.1.1_d3eeqa2	205	c.152.1.1	1	c	1785	c.152	1
c.153.1.1_d2psba1	296	c.153.1.1	1	c	1785	c.153	1
c.154.1.1_d3boea_	209	c.154.1.1	1	c	1785	c.154	1
c.155.1.1_d3dnfa_	281	c.155.1.1	1	c	1785	c.155	1
c.16.1.1_d1nqua_	154	c.16.1.1	1	c	1785	c.16	1
c.17.1.1_g1qtn.1	243	c.17.1.1	1	c	1785	c.17	2
c.17.1.2_d1cvra2	350	c.17.1.2	1	c	1785	c.17	2
c.18.1.0_d4wpka1	227	c.18.1.0	1	c	1785	c.18	5
c.18.1.2_d1muga_	165	c.18.1.2	2	c	1785	c.18	5
c.18.1.2_d1ui0a_	192	c.18.1.2	2	c	1785	c.18	5
c.18.1.3_d1oe4a_	245	c.18.1.3	1	c	1785	c.18	5
c.18.1.4_d2q07a2	150	c.18.1.4	1	c	1785	c.18	5
c.19.1.1_d1mlaa1	236	c.19.1.1	3	c	1785	c.19	5
c.19.1.1_d2jfda2	64	c.19.1.1	3	c	1785	c.19	5
c.19.1.1_d2jfda3	253	c.19.1.1	3	c	1785	c.19	5
c.19.1.2_d1cjya2	580	c.19.1.2	1	c	1785	c.19	5
c.19.1.3_d4pk9a_	359	c.19.1.3	1	c	1785	c.19	5
c.2.1.0_d2g1ua_	137	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d2izza1	164	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d2plaa1	192	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d2r6ja_	310	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d2x9ga_	267	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3ajra_	314	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3f1la_	245	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3fefa1	165	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3h7aa_	239	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3pdua1	163	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3phha2	159	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3tnla2	179	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d3u95a1	191	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4b4ua2	161	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4ej0a_	330	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4gwga1	176	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4h7pa1	155	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4kqwa1	181	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4lw8a_	308	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4wpga1	283	c.2.1.0	21	c	1785	c.2	92
c.2.1.0_d4zd6a_	225	c.2.1.0	21	c	1785	c.2	92
c.2.1.11_d1kyqa1	150	c.2.1.11	2	c	1785	c.2	92
c.2.1.11_d1pjqa1	113	c.2.1.11	2	c	1785	c.2	92
c.2.1.12_d2dt5a2	126	c.2.1.12	1	c	1785	c.2	92
c.2.1.13_d1x7da_	340	c.2.1.13	1	c	1785	c.2	92
c.2.1.1_d1gu7a2	189	c.2.1.1	7	c	1785	c.2	92
c.2.1.1_d1h2ba2	172	c.2.1.1	7	c	1785	c.2	92
c.2.1.1_d1kola2	195	c.2.1.1	7	c	1785	c.2	92
c.2.1.1_d1piwa2	168	c.2.1.1	7	c	1785	c.2	92
c.2.1.1_d1qora2	179	c.2.1.1	7	c	1785	c.2	92
c.2.1.1_d2dm6a2	182	c.2.1.1	7	c	1785	c.2	92
c.2.1.1_d2jhfa2	176	c.2.1.1	7	c	1785	c.2	92
c.2.1.2_d1fjha_	257	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1hdoa_	205	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1jtva_	285	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1ooea_	235	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1sbya_	254	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1wmaa1	275	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1xgka_	350	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d1y1pa1	342	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d2a35a1	210	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d2b69a1	312	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d2fr1a1	259	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d2fr1a2	209	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d2q46a2	252	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d3lt0a_	329	c.2.1.2	15	c	1785	c.2	92
c.2.1.2_d4tzka_	268	c.2.1.2	15	c	1785	c.2	92
c.2.1.3_d1cf2o1	172	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1e5qa1	183	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1ebfa1	169	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1f06a1	171	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1h6da1	222	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1h9aa1	196	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1j5pa4	131	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1lc0a1	173	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1nvmb1	158	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1p1ja1	411	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1q0qa2	152	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1t4ba1	147	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1vm6a3	129	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1xeaa1	166	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d1ydwa1	185	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d2nvwa1	251	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d2q49a1	182	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d3cina1	275	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d3cmco1	172	c.2.1.3	20	c	1785	c.2	92
c.2.1.3_d3pwka1	156	c.2.1.3	20	c	1785	c.2	92
c.2.1.4_d1l7da1	183	c.2.1.4	3	c	1785	c.2	92
c.2.1.4_d1li4a1	163	c.2.1.4	3	c	1785	c.2	92
c.2.1.4_d2naca1	188	c.2.1.4	3	c	1785	c.2	92
c.2.1.5_d1t2da1	150	c.2.1.5	2	c	1785	c.2	92
c.2.1.5_d1u8xx1	167	c.2.1.5	2	c	1785	c.2	92
c.2.1.6_d1bg6a2	184	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1f0ya2	192	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1i36a2	152	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1jaya_	212	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1lj8a4	285	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1mv8a2	202	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1txga2	180	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d1yjqa2	167	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d2f1ka2	165	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d2i76a2	153	c.2.1.6	11	c	1785	c.2	92
c.2.1.6_d3f47a1	242	c.2.1.6	11	c	1785	c.2	92
c.2.1.7_d1bgva1	255	c.2.1.7	5	c	1785	c.2	92
c.2.1.7_d1c1da1	201	c.2.1.7	5	c	1785	c.2	92
c.2.1.7_d1gpja2	159	c.2.1.7	5	c	1785	c.2	92
c.2.1.7_d1luaa1	191	c.2.1.7	5	c	1785	c.2	92
c.2.1.7_d1o0sa1	308	c.2.1.7	5	c	1785	c.2	92
c.2.1.8_d1oi7a1	121	c.2.1.8	2	c	1785	c.2	92
c.2.1.8_d2d59a_	141	c.2.1.8	2	c	1785	c.2	92
c.2.1.9_d2aefa1	129	c.2.1.9	2	c	1785	c.2	92
c.2.1.9_d2hmta_	139	c.2.1.9	2	c	1785	c.2	92
c.20.1.1_d1g7sa3	131	c.20.1.1	1	c	1785	c.20	1
c.21.1.1_d1j3aa_	142	c.21.1.1	1	c	1785	c.21	1
c.22.1.1_d1dmga_	225	c.22.1.1	2	c	1785	c.22	2
c.22.1.1_d1vq8c1	246	c.22.1.1	2	c	1785	c.22	2
c.23.1.0_d2gkga_	122	c.23.1.0	5	c	1785	c.23	88
c.23.1.0_d3hv2a_	136	c.23.1.0	5	c	1785	c.23	88
c.23.1.0_d4lzla_	123	c.23.1.0	5	c	1785	c.23	88
c.23.1.0_d4xlta1	129	c.23.1.0	5	c	1785	c.23	88
c.23.1.0_d4zyla_	143	c.23.1.0	5	c	1785	c.23	88
c.23.1.1_d1dbwa_	123	c.23.1.1	4	c	1785	c.23	88
c.23.1.1_d1jbea_	128	c.23.1.1	4	c	1785	c.23	88
c.23.1.1_d2b4aa1	118	c.23.1.1	4	c	1785	c.23	88
c.23.1.1_d2v0na2	153	c.23.1.1	4	c	1785	c.23	88
c.23.1.2_d1dcfa_	134	c.23.1.2	1	c	1785	c.23	88
c.23.1.3_d1qo0d_	189	c.23.1.3	1	c	1785	c.23	88
c.23.1.4_d1c4ka1	107	c.23.1.4	1	c	1785	c.23	88
c.23.1.5_d1r8ja2	134	c.23.1.5	1	c	1785	c.23	88
c.23.1.6_d2ayxa2	117	c.23.1.6	1	c	1785	c.23	88
